ID,住所コード,市区町村名,大字名,字丁目名,街区,地番_戸番,建物名,階数,建物分類,総部屋数,目標物数,個人の家屋数,事業所数,空き部屋数,その他数,目標物比率,個人の家屋比率,事業所比率,空き部屋比率,その他比率,面積,延床面積,目標物総面積,目標物平均面積,個人の家屋総面積,個人の家屋平均面積,空き部屋総面積,空き部屋平均面積,事業所総面積,事業所平均面積,その他総面積,その他平均面積,飲食件数,物販_食品_件数,物販_衣料_件数,物販_日用雑貨_件数,サービス_レンタル_件数,サービス_冠婚葬祭_件数,サービス_生活関連_件数,サービス_自動車_件数,サービス_その他_件数,量販店件数,金融_保険件数,不動産件数,インフラ件数,専門職件数,スポーツ施設件数,娯楽件数,ホテル_旅館件数,医療_福祉件数,公共件数,教育件数,宅配_引越_郵便件数,運輸件数,建設_設備件数,自動車関連件数,協同組合件数,宗教関連件数,一般業件数,経度,緯度,部屋数推定フラグ,地域冷暖房フラグ,地域冷暖房計画区域,is_target,building_usage,building_usage_detailed,by_google_map,floor_area,building_usage_detailed_sim,CL
13054,13102,中央区,日本橋室町,１丁目,6,2,日本橋室町１６２ビル,8,3004,10,0,0,9,0,1,0,0,90,0,10,467.59,3740.72,0,0,0,0,0,0,3273.13,363.68,467.59,467.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7747411,35.6852256,0,,,TRUE,01_Office,Office,FALSE,3740.72,Office,CL5
13055,13102,中央区,日本橋室町,１丁目,7,2,八木長ビル,8,3004,10,0,0,8,0,2,0,0,80,0,20,66.43,597.87,0,0,0,0,0,0,465.01,58.13,132.86,66.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,139.7747961,35.6849094,0,,,TRUE,04_Retail,Grocery,FALSE,597.87,SmallGrocery,
13056,13102,中央区,日本橋室町,１丁目,7,1,スルガビル,9,3001,16,0,0,16,0,0,0,0,100,0,0,1186.48,11864.8,0,0,0,0,0,0,11864.8,741.55,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7749794,35.6848544,0,,,TRUE,01_Office,Office,FALSE,11864.8,Office,CL7
13057,13102,中央区,日本橋室町,１丁目,8,7,東信室町ビル,7,3001,10,0,0,9,0,1,0,0,90,0,10,72.7,581.6,0,0,0,0,0,0,508.9,56.54,72.7,72.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,139.7758792,35.6845483,0,,,TRUE,01_Office,Office,FALSE,581.6,Office,CL3
13058,13102,中央区,日本橋室町,１丁目,8,2,日本橋末廣ビル,9,3003,12,0,1,11,0,0,0,8.33,91.67,0,0,107.85,1078.5,0,0,107.85,107.85,0,0,970.65,88.24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7750072,35.6844161,0,,,TRUE,01_Office,Office,FALSE,970.65,Office,CL3
13059,13102,中央区,日本橋室町,１丁目,8,5,濱作ビル,4,3004,4,0,0,1,0,3,0,0,25,0,75,61.04,244.16,0,0,0,0,0,0,61.04,61.04,183.12,61.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7755756,35.6845028,0,,,TRUE,01_Office,Office,FALSE,244.16,Office,CL2
13060,13102,中央区,日本橋室町,１丁目,8,8,ちばやビル,9,3004,12,0,0,12,0,0,0,0,100,0,0,156.93,1412.37,0,0,0,0,0,0,1412.37,117.7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7759692,35.6845617,0,,,TRUE,04_Retail,SpecialityShop_or_HousingClothingSuper,FALSE,1412.37,HousingClothingSuper,
13061,13102,中央区,日本橋室町,１丁目,8,9,キッセイ薬品工業（株）,9,2027,1,0,0,1,0,0,0,0,100,0,0,260.14,2341.26,0,0,0,0,0,0,2341.26,2341.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7761461,35.6845878,0,,,TRUE,01_Office,Office,FALSE,2341.26,Office,CL5
13062,13102,中央区,日本橋室町,１丁目,8,11,室町一丁目防災センター,0,2027,1,0,0,1,0,0,0,0,100,0,0,33.14,66.28,0,0,0,0,0,0,66.28,66.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7764975,35.6846383,0,,,TRUE,01_Office,Office,FALSE,66.28,Office,CL1
13063,13102,中央区,日本橋室町,１丁目,8,7,エバー室町ビル,9,3001,11,0,0,10,0,1,0,0,90.91,0,9.09,127.98,1279.8,0,0,0,0,0,0,1151.82,115.18,127.98,127.98,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,139.7758014,35.6845367,0,,,TRUE,01_Office,Office,FALSE,1279.8,Office,CL4
13064,13102,中央区,日本橋室町,１丁目,8,2,日本橋天松,5,2001,1,0,0,1,0,0,0,0,100,0,0,57.4,287,0,0,0,0,0,0,287,287,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7749353,35.6844061,0,,,TRUE,01_Office,Office,FALSE,287,Office,CL2
13065,13102,中央区,日本橋室町,１丁目,8,1,,0,1001,1,0,1,0,0,0,0,100,0,0,0,15.31,30.62,0,0,30.62,30.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7748728,35.6844178,1,,,FALSE,,,FALSE,30.62,,
13066,13102,中央区,日本橋室町,１丁目,8,4,鮨貞,6,2027,1,0,0,1,0,0,0,0,100,0,0,61,366,0,0,0,0,0,0,366,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7752678,35.6844547,0,,,TRUE,01_Office,Office,FALSE,366,Office,CL2
13067,13102,中央区,日本橋室町,１丁目,8,,ＲＥＳＴＡＵＲＡＮＴたいめいけん,3,2027,1,0,0,1,0,0,0,0,100,0,0,162.95,488.85,0,0,0,0,0,0,488.85,488.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7756742,35.6845153,0,,,TRUE,01_Office,Office,FALSE,488.85,Office,CL2
13068,13102,中央区,日本橋室町,１丁目,8,10,東興ビル,10,3004,13,0,0,12,0,1,0,0,92.31,0,7.69,220.4,2424.4,0,0,0,0,0,0,2204,183.67,220.4,220.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7763897,35.6846108,0,,,TRUE,01_Office,Office,FALSE,2424.4,Office,CL5
13069,13102,中央区,日本橋室町,１丁目,8,3,室町ＮＳビル,9,3004,16,1,0,14,0,1,6.25,0,87.5,0,6.25,187.38,1686.42,93.69,93.69,0,0,0,0,1405.35,100.38,187.38,187.38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,139.7751469,35.6844344,0,,,TRUE,01_Office,Office,FALSE,1686.42,Office,CL4
13070,13102,中央区,日本橋室町,１丁目,8,10,日本橋五所ビル,7,3004,8,0,0,5,0,3,0,0,62.5,0,37.5,67.31,538.48,0,0,0,0,0,0,336.55,67.31,201.93,67.31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7762814,35.6846031,0,,,TRUE,01_Office,Office,FALSE,538.48,Office,CL3
13071,13102,中央区,日本橋室町,１丁目,9,10,三忠堂ビル,9,3004,12,0,0,9,0,3,0,0,75,0,25,90.95,818.55,0,0,0,0,0,0,545.7,60.63,272.85,90.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,139.7760592,35.6849239,0,,,TRUE,01_Office,Office,FALSE,818.55,Office,CL3
13072,13102,中央区,日本橋室町,１丁目,9,1,日本橋室町ビル,9,3001,12,1,0,11,0,0,8.33,0,91.67,0,0,105.28,947.52,52.64,52.64,0,0,0,0,894.88,81.35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,139.7753547,35.6848275,0,,,TRUE,01_Office,Office,FALSE,947.52,Office,CL3
13073,13102,中央区,日本橋室町,１丁目,9,9,竹松ビル,4,3003,11,0,2,8,0,1,0,18.18,72.73,0,9.09,61.11,244.44,0,0,24.44,12.22,0,0,158.89,19.86,61.11,61.11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7759922,35.6850492,0,,,TRUE,01_Office,Office,FALSE,220,Office,CL2
13074,13102,中央区,日本橋室町,１丁目,9,11,山安ビル,6,3004,8,0,0,7,0,1,0,0,87.5,0,12.5,46.13,276.78,0,0,0,0,0,0,230.65,32.95,46.13,46.13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7760222,35.6849036,0,,,TRUE,01_Office,Office,FALSE,276.78,Office,CL2
13075,13102,中央区,日本橋室町,１丁目,9,8,室町ビル,5,3003,14,0,3,10,0,1,0,21.43,71.43,0,7.14,112.57,675.42,0,0,84.43,28.14,0,0,478.42,47.84,112.57,112.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7759253,35.6852053,0,,,TRUE,01_Office,Office,FALSE,590.99,Office,CL3
13076,13102,中央区,日本橋室町,１丁目,9,4,井上第３ビル,7,3001,11,0,0,9,0,2,0,0,81.82,0,18.18,118.27,946.16,0,0,0,0,0,0,709.62,78.85,236.54,118.27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,139.7755594,35.6850981,0,,,TRUE,01_Office,Office,FALSE,946.16,Office,CL3
13077,13102,中央区,日本橋室町,１丁目,9,14,東京シティ信用金庫本店,8,2011,1,0,0,1,0,0,0,0,100,0,0,566.96,4535.68,0,0,0,0,0,0,4535.68,4535.68,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7755167,35.6849519,0,,,TRUE,01_Office,Office,FALSE,4535.68,Office,CL5
13078,13102,中央区,日本橋室町,１丁目,9,15,千切屋東京ビル,9,3004,9,0,0,7,0,2,0,0,77.78,0,22.22,374.87,3373.83,0,0,0,0,0,0,2624.09,374.87,749.74,374.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7754094,35.6849328,0,,,TRUE,01_Office,Office,FALSE,3373.83,Office,CL5
13079,13102,中央区,日本橋室町,１丁目,9,12,共同ビル（室町一丁目）,9,3001,14,0,0,13,0,1,0,0,92.86,0,7.14,760.92,7609.2,0,0,0,0,0,0,7355.56,565.81,253.64,253.64,1,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,139.77581,35.6850197,0,,,TRUE,01_Office,Office,FALSE,7609.2,Office,CL6
13080,13102,中央区,日本橋室町,１丁目,9,9,新室町ビル,5,3001,8,0,1,6,0,1,0,12.5,75,0,12.5,95.15,570.9,0,0,47.58,47.58,0,0,428.18,71.36,95.15,95.15,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7759633,35.6851158,0,,,TRUE,01_Office,Office,FALSE,523.33,Office,CL3
13081,13102,中央区,日本橋室町,１丁目,9,9,コダマビル,5,3004,6,0,0,5,0,1,0,0,83.33,0,16.67,50.75,253.75,0,0,0,0,0,0,203,40.6,50.75,50.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7760128,35.6850014,0,,,TRUE,01_Office,Office,FALSE,253.75,Office,CL2
13082,13102,中央区,日本橋室町,１丁目,10,10,ＬＸＳ室町,11,1002,47,0,0,0,45,2,0,0,0,95.74,4.26,185.42,2039.62,0,0,0,0,1668.78,37.08,0,0,370.84,185.42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3,139.7755169,35.6853058,0,,,FALSE,,,FALSE,370.84,,
13083,13102,中央区,日本橋室町,１丁目,10,12,加藤税理士事務所,5,1008,2,0,1,1,0,0,0,50,50,0,0,53.12,265.6,0,0,212.48,212.48,0,0,53.12,53.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7752697,35.6852028,0,,,TRUE,01_Office,Office,FALSE,53.12,Office,CL1
13084,13102,中央区,日本橋室町,１丁目,10,9,Ａｌｉｃｅ,0,2027,1,0,0,1,0,0,0,0,100,0,0,44.43,88.86,0,0,0,0,0,0,88.86,88.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7756472,35.6853225,0,,,TRUE,01_Office,Office,FALSE,88.86,Office,CL1
13085,13102,中央区,日本橋室町,１丁目,10,11,ｂｅｌｌｅ日本橋,6,3004,13,0,0,12,0,1,0,0,92.31,0,7.69,68.13,476.91,0,0,0,0,0,0,408.78,34.07,68.13,68.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7753011,35.6852556,0,,,TRUE,01_Office,Office,FALSE,476.91,Office,CL2
13086,13102,中央区,日本橋室町,１丁目,10,5,テラサキ第１ビル,5,3004,7,0,0,7,0,0,0,0,100,0,0,196.01,980.05,0,0,0,0,0,0,980.05,140.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7756772,35.685415,0,,,TRUE,01_Office,Office,FALSE,980.05,Office,CL3
13087,13102,中央区,日本橋室町,１丁目,10,7,弁松総本店,5,1008,2,0,1,1,0,0,0,50,50,0,0,67.69,338.45,0,0,270.76,270.76,0,0,67.69,67.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7758172,35.6854042,0,,,TRUE,01_Office,Office,FALSE,67.69,Office,CL1
13088,13102,中央区,日本橋室町,１丁目,10,8,立石室町ビル,5,3004,5,0,0,4,0,1,0,0,80,0,20,78.38,391.9,0,0,0,0,0,0,313.52,78.38,78.38,78.38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7758428,35.685355,0,,,TRUE,04_Retail,SpecialityShop_or_HousingClothingSuper,FALSE,391.9,HousingClothingSuper,
13089,13102,中央区,日本橋室町,１丁目,10,8,（株）タガワ宝石,6,1008,2,0,1,1,0,0,0,50,50,0,0,66.98,401.88,0,0,334.9,334.9,0,0,66.98,66.98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7757378,35.68535,0,,,TRUE,01_Office,Office,FALSE,66.98,Office,CL1
13090,13102,中央区,日本橋室町,１丁目,10,9,（株）宮永産業,4,3001,4,0,1,3,0,0,0,25,75,0,0,47.33,189.32,0,0,141.99,141.99,0,0,47.33,15.78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7756881,35.6853347,0,,,TRUE,04_Retail,SpecialityShop_or_HousingClothingSuper,FALSE,47.33,SpecialityShop,
13091,13102,中央区,日本橋室町,１丁目,10,1,宮永ビル,5,3004,6,0,0,1,0,5,0,0,16.67,0,83.33,117.91,707.46,0,0,0,0,0,0,117.91,117.91,589.55,117.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7752,35.6852144,0,,,TRUE,01_Office,Office,FALSE,707.46,Office,CL3
13092,13102,中央区,日本橋室町,１丁目,11,15,日本橋ＵＮＯビル,0,3004,1,0,0,1,0,0,0,0,100,0,0,61.39,122.78,0,0,0,0,0,0,122.78,122.78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7753636,35.6854219,0,,,TRUE,06_Restaurant,UrbanRestaurant,FALSE,122.78,UrbanRestaurant,
13093,13102,中央区,日本橋室町,１丁目,11,6,（有）杉本屋,3,1008,2,0,1,1,0,0,0,50,50,0,0,55.61,166.83,0,0,111.22,111.22,0,0,55.61,55.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7755672,35.6856528,0,,,TRUE,01_Office,Office,FALSE,55.61,Office,CL1
13094,13102,中央区,日本橋室町,１丁目,11,14,,0,1001,1,0,1,0,0,0,0,100,0,0,0,21.88,43.76,0,0,43.76,43.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7753508,35.6855114,1,,,FALSE,,,FALSE,43.76,,
13095,13102,中央区,日本橋室町,１丁目,11,2,望月ビル,5,3004,6,0,0,5,0,1,0,0,83.33,0,16.67,42.9,214.5,0,0,0,0,0,0,171.6,34.32,42.9,42.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7750939,35.6854939,0,,,TRUE,01_Office,Office,FALSE,214.5,Office,CL2
13096,13102,中央区,日本橋室町,１丁目,11,5,イーストンビル,6,3004,7,0,0,7,0,0,0,0,100,0,0,62.72,376.32,0,0,0,0,0,0,376.32,53.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,139.7752386,35.6856494,0,,,TRUE,01_Office,Office,FALSE,376.32,Office,CL2
13097,13102,中央区,日本橋室町,１丁目,11,14,一心ビル,3,1002,1,0,1,0,0,0,0,100,0,0,0,46.44,139.32,0,0,139.32,139.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7754669,35.6854714,0,,,FALSE,,,FALSE,139.32,,
13098,13102,中央区,日本橋室町,１丁目,11,6,三冨魯久汁八,3,3001,3,0,0,3,0,0,0,0,100,0,0,34.86,69.72,0,0,0,0,0,0,69.72,23.24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7753258,35.6855675,0,,,TRUE,01_Office,Office,FALSE,69.72,Office,CL1
13099,13102,中央区,日本橋室町,１丁目,11,13,大西ビル,3,3001,4,0,0,4,0,0,0,0,100,0,0,66.32,265.28,0,0,0,0,0,0,265.28,66.32,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7756244,35.6855061,0,,,TRUE,01_Office,Office,FALSE,265.28,Office,CL2
13100,13102,中央区,日本橋室町,１丁目,11,15,日本橋天丼金子半之助,3,2001,1,0,0,1,0,0,0,0,100,0,0,24.96,74.88,0,0,0,0,0,0,74.88,74.88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7752581,35.6854003,0,,,TRUE,01_Office,Office,FALSE,74.88,Office,CL1
13101,13102,中央区,日本橋室町,１丁目,11,15,室町鳳凰堂,3,3003,4,0,1,1,0,2,0,25,25,0,50,29.62,88.86,0,0,14.81,14.81,0,0,14.81,14.81,59.24,29.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7753114,35.6854828,0,,,TRUE,01_Office,Office,FALSE,74.05,Office,CL1
13102,13102,中央区,日本橋室町,１丁目,11,,Ｋａｍａｙａｂｌｄ．,6,3004,7,0,0,7,0,0,0,0,100,0,0,148.16,888.96,0,0,0,0,0,0,888.96,126.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7756808,35.6855819,0,,,TRUE,01_Office,Office,FALSE,888.96,Office,CL3
13103,13102,中央区,日本橋室町,１丁目,11,4,大森ビル,5,3003,6,0,1,2,0,3,0,16.67,33.33,0,50,51.4,308.4,0,0,51.4,51.4,0,0,102.8,51.4,154.2,51.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7750733,35.6856147,0,,,TRUE,01_Office,Office,FALSE,257,Office,CL2
13104,13102,中央区,日本橋室町,１丁目,11,4,オーシックビル,4,3003,6,0,1,4,0,1,0,16.67,66.67,0,16.67,40.46,161.84,0,0,13.49,13.49,0,0,107.89,26.97,40.46,40.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7751231,35.6856553,0,,,TRUE,01_Office,Office,FALSE,148.35,Office,CL1
13105,13102,中央区,日本橋室町,１丁目,11,5,協和ビル,3,3001,3,0,0,1,0,2,0,0,33.33,0,66.67,35.3,105.9,0,0,0,0,0,0,35.3,35.3,70.6,35.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7751436,35.6856081,0,,,TRUE,01_Office,Office,FALSE,105.9,Office,CL1
13106,13102,中央区,日本橋室町,１丁目,11,2,松楽ビル,5,3003,8,0,3,4,0,1,0,37.5,50,0,12.5,101.22,506.1,0,0,101.22,33.74,0,0,303.66,75.92,101.22,101.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7750756,35.6855367,0,,,TRUE,01_Office,Office,FALSE,404.88,Office,CL2
13107,13102,中央区,日本橋室町,１丁目,11,2,二葉ビル,5,3003,19,0,0,16,2,1,0,0,84.21,10.53,5.26,133.6,668,0,0,0,0,89.07,44.53,552.21,34.51,26.72,26.72,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7751994,35.6854194,0,,,TRUE,01_Office,Office,FALSE,578.93,Office,CL3
13108,13102,中央区,日本橋室町,１丁目,11,1,大橋ビル,4,3004,9,0,0,7,0,2,0,0,77.78,0,22.22,63.18,252.72,0,0,0,0,0,0,126.36,18.05,126.36,63.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7751322,35.6853964,0,,,TRUE,01_Office,Office,FALSE,252.72,Office,CL2
13109,13102,中央区,日本橋室町,１丁目,11,14,,4,1001,1,0,1,0,0,0,0,100,0,0,0,76.29,305.16,0,0,305.16,305.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7754464,35.6855703,0,,,FALSE,,,FALSE,305.16,,
13110,13102,中央区,日本橋室町,１丁目,11,7,メゾンド日本橋三越前,11,1002,22,0,2,2,16,2,0,9.09,9.09,72.73,9.09,141.24,1553.64,0,0,141.24,70.62,1129.92,70.62,141.24,70.62,141.24,70.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.775525,35.6857431,0,,,FALSE,,,FALSE,282.48,,
13111,13102,中央区,日本橋室町,１丁目,11,6,宝来ビル,4,3002,4,0,0,3,0,1,0,0,75,0,25,60.1,240.4,0,0,0,0,0,0,180.3,60.1,60.1,60.1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7752828,35.6856631,0,,,TRUE,01_Office,Office,FALSE,240.4,Office,CL2
13112,13102,中央区,日本橋室町,１丁目,11,16,イーストビル室町,4,3001,5,0,0,2,0,3,0,0,40,0,60,36.8,184,0,0,0,0,0,0,73.6,36.8,110.4,36.8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7751519,35.6853483,0,,,TRUE,01_Office,Office,FALSE,184,Office,CL1
13113,13102,中央区,日本橋室町,１丁目,11,15,,0,1001,1,0,1,0,0,0,0,100,0,0,0,40.6,81.2,0,0,81.2,81.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7752822,35.68555,0,,,FALSE,,,FALSE,81.2,,
13114,13102,中央区,日本橋室町,１丁目,11,6,サンパティーク日本橋三越前,11,1002,62,0,3,17,42,0,0,4.84,27.42,67.74,0,146.18,1607.98,0,0,66.36,22.12,1162.48,27.68,379.14,22.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7753947,35.6856847,0,,,FALSE,,,FALSE,379.14,,
13115,13102,中央区,日本橋室町,１丁目,11,13,,3,1001,1,0,1,0,0,0,0,100,0,0,0,32.12,96.36,0,0,96.36,96.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7754972,35.6855233,0,,,FALSE,,,FALSE,96.36,,
13116,13102,中央区,日本橋室町,１丁目,11,8,神茂ビル,8,3004,12,0,0,12,0,0,0,0,100,0,0,290.54,2324.32,0,0,0,0,0,0,2324.32,193.69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139.7756656,35.6857519,0,,,TRUE,04_Retail,Grocery,FALSE,2324.32,LargeGrocery,
13117,13102,中央区,日本橋室町,１丁目,11,13,天万,0,1008,2,0,1,1,0,0,0,50,50,0,0,63.43,126.86,0,0,63.43,63.43,0,0,63.43,63.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7755939,35.6855703,0,,,TRUE,01_Office,Office,FALSE,63.43,Office,CL1
13118,13102,中央区,日本橋室町,１丁目,11,14,ＬＯＲＥ和ビストロ日本橋宝町,0,2027,1,0,0,1,0,0,0,0,100,0,0,22.19,44.38,0,0,0,0,0,0,44.38,44.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7753706,35.6854692,0,,,TRUE,01_Office,Office,FALSE,44.38,Office,CL1
13119,13102,中央区,日本橋室町,１丁目,11,4,でですけサイゴンキッチン,0,2001,1,0,0,1,0,0,0,0,100,0,0,49.56,99.12,0,0,0,0,0,0,99.12,99.12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7750264,35.6855994,0,,,TRUE,06_Restaurant,UrbanRestaurant,FALSE,99.12,UrbanRestaurant,
13120,13102,中央区,日本橋室町,１丁目,11,12,日本橋水野ビル,10,3003,11,0,1,10,0,0,0,9.09,90.91,0,0,70.78,707.8,0,0,70.78,70.78,0,0,637.02,63.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7757747,35.6855572,0,,,TRUE,01_Office,Office,FALSE,637.02,Office,CL3
13121,13102,中央区,日本橋室町,１丁目,11,13,日本橋殿,4,3004,2,0,0,2,0,0,0,0,100,0,0,33.3,133.2,0,0,0,0,0,0,133.2,66.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.7755225,35.6854689,0,,,TRUE,01_Office,Office,FALSE,133.2,Office,CL1
